report_id,reported_at,resolved_at,issue_type,severity,lat,lon,street_name,channel,estimated_impact_cost,district_hint,resolution_days,is_unresolved,report_month,report_week,severity_band,district
MR203190,2025-04-20 18:56:56,,pothole near crossing,5.0,37.68853196190449,-122.436702105742,River Rd,web,547.91,D03,331.0,True,2025-04,2025-04-14/2025-04-20,high,Civic East
MR215810,2025-04-20 19:27:39,2025-05-12 19:22:00,unsafe crossing,4.0,37.841,-122.44,Broadway,app,1805.37,D11,21.0,False,2025-04,2025-04-14/2025-04-20,high,Medical Quarter
MR204915,2025-04-20 22:17:51,,broken traffic light,3.0,37.81711,-122.414681,River Rd,app,,,331.0,True,2025-04,2025-04-14/2025-04-20,medium,Medical Quarter
MR200351,2025-04-20 22:26:23,2025-04-22 03:26:20,sidewalk obstruction,4.0,37.8127711149557,-122.486932674405,Market St,phone,407.4,D10,1.0,False,2025-04,2025-04-14/2025-04-20,high,North Commons
MR202945,2025-04-20 22:58:32,2025-05-01 00:43:58,pothole near crossing,4.0,37.69544678523695,-122.534773576341,Union Blvd,PHONE,,D01,10.0,False,2025-04,2025-04-14/2025-04-20,high,Harbor North
MR205659,2025-04-21 00:00:00,2025-05-01 20:05:56,blocked lane,5.0,37.78028,-122.508027,River Rd,email,1579.61,D05,10.0,False,2025-04,2025-04-21/2025-04-27,high,University
MR206042,2025-04-21 02:52:49,,blocked lane,3.0,37.815968,-122.355,Harbor Ave,,1697.57,D12,331.0,True,2025-04,2025-04-21/2025-04-27,medium,Airport Link
MR202529,2025-04-21 02:59:55,2025-05-06 06:04:14,pothole near crossing,3.0,37.80374321492037,-122.472365289668,Pine Ave,web,,D10,15.0,False,2025-04,2025-04-21/2025-04-27,medium,North Commons
MR204142,2025-04-21 03:09:26,,broken traffic light,2.0,37.8112938696149,-122.415301460269,Elm St,phone,1621.59,D11,331.0,True,2025-04,2025-04-21/2025-04-27,low,Medical Quarter
MR209963,2025-04-21 04:48:00,2025-04-23 22:46:13,sidewalk obstruction,3.0,37.76699901631999,-122.466523211058,Grant St,web,353.58,D10,2.0,False,2025-04,2025-04-21/2025-04-27,medium,Central Exchange
MR203906,2025-04-21 04:51:26,,broken traffic light,4.0,37.764951234557465,-122.448727233466,Union Blvd,app,1275.45,D07,331.0,True,2025-04,2025-04-21/2025-04-27,high,Central Exchange
MR212574,2025-04-21 05:59:10,,broken traffic light,5.0,37.81553450784971,-122.381116368416,Hillcrest Ave,app,2024.92,D08,331.0,True,2025-04,2025-04-21/2025-04-27,high,Airport Link
MR207710,2025-04-21 08:40:46,2025-04-25 09:43:13,broken traffic light,4.0,37.72418644918394,-122.470657523626,Transit Way,phone,2078.11,D01,4.0,False,2025-04,2025-04-21/2025-04-27,high,Old Market
MR219948,2025-04-21 10:11:34,,unsafe crossing,2.0,37.71565,-122.381,Union Blvd,,,,331.0,True,2025-04,2025-04-21/2025-04-27,low,Bayview
MR201319,2025-04-21 13:32:09,,blocked lane,4.0,37.77376572086221,-122.47046805712,Maple Dr,app,2602.25,D06,330.0,True,2025-04,2025-04-21/2025-04-27,high,Central Exchange
MR211932,2025-04-21 13:51:00,2025-04-28 22:15:22,blockd lane,5.0,37.706,-122.479,Harbor Ave,web,1436.35,D02,7.0,False,2025-04,2025-04-21/2025-04-27,high,Old Market
MR214474,2025-04-21 15:33:04,2025-05-03 17:18:19,sidewalk obstruction,3.0,37.72977507018516,-122.532991549942,Elm St,app,477.36,D01,12.0,False,2025-04,2025-04-21/2025-04-27,medium,Harbor North
MR221703,2025-04-21 16:03:15,2025-05-02 18:33:05,blocked lane,5.0,37.7566261841782,-122.469013637083,Broadway,phone,3155.53,D06,11.0,False,2025-04,2025-04-21/2025-04-27,high,Central Exchange
MR215516,2025-04-21 16:12:01,2025-05-13 12:50:00,bus stop damage,2.0,37.70948100097107,-122.516392771917,Maple Dr,web,,D03,21.0,False,2025-04,2025-04-21/2025-04-27,low,Harbor North
MR200222,2025-04-21 16:23:25,,pothole near crossing,3.0,37.80414054693218,-122.439453620792,Union Blvd,email,415.89,D11,330.0,True,2025-04,2025-04-21/2025-04-27,medium,Medical Quarter
MR213771,2025-04-21 18:21:10,2025-05-05 01:18:47,blocked lane,4.0,37.801443287714974,-122.469282823424,Maple Dr,web,2092.91,D10,13.0,False,2025-04,2025-04-21/2025-04-27,high,North Commons
MR208683,2025-04-21 23:32:29,2025-05-01 09:20:49,bus stop damage,5.0,37.807999451587,-122.529525082969,Elm St,app,1800.76,D09,9.0,False,2025-04,2025-04-21/2025-04-27,high,West Junction
MR212890,2025-04-21 23:49:43,,blocked lane,4.0,37.7683,-122.4496,Cedar Rd,email,1509.57,D06,330.0,True,2025-04,2025-04-21/2025-04-27,high,Central Exchange
MR202570,2025-04-22 00:00:00,2025-04-27 03:15:20,unsafe crossing,5.0,37.75732659797969,-122.374880837428,Transit Way,mobile app,550.09,D08,5.0,False,2025-04,2025-04-21/2025-04-27,high,Riverside
MR212811,2025-04-22 00:00:00,,unsafe crossing,4.0,37.83130711938732,-122.468256424855,Harbor Ave,email,568.92,,330.0,True,2025-04,2025-04-21/2025-04-27,high,North Commons
MR220428,2025-04-22 02:28:28,2025-04-27 19:15:32,sidewalk obstruction,4.0,37.74125918323815,-122.501502852398,Harbor Ave,app,527.96,D05,5.0,False,2025-04,2025-04-21/2025-04-27,high,Central Exchange
MR202523,2025-04-22 02:45:59,,pothole near crossing,1.0,37.76181366412657,-122.415585853624,Maple Dr,app,459.79,D07,330.0,True,2025-04,2025-04-21/2025-04-27,low,Midtown
MR203708,2025-04-22 03:23:14,2025-01-05 03:29:00,pothole near crossing,4.0,37.82798757289122,-122.364458469484,Harbor Ave,web,834.42,,-107.0,False,2025-04,2025-04-21/2025-04-27,high,Airport Link
MR219965,2025-04-22 03:38:49,2025-04-24 09:07:26,unsafe crossing,2.0,37.71611998350294,-122.53739995483,Cedar Rd,app,1265.38,D01,2.0,False,2025-04,2025-04-21/2025-04-27,low,Harbor North
MR221081,2025-04-22 03:43:10,,unsafe crossing,3.0,37.707716333011525,-122.426976201379,Maple Dr,web,,D03,330.0,True,2025-04,2025-04-21/2025-04-27,medium,Civic East
MR204999,2025-04-22 03:49:29,2025-05-07 04:07:05,traffic light broken,3.0,37.7458,-122.385399,,app,1410.23,D08,15.0,False,2025-04,2025-04-21/2025-04-27,medium,Riverside
MR216292,2025-04-22 04:01:32,2025-04-23 18:11:14,blocked lane,1.0,37.805681166800426,-122.519577203338,River Rd,email,1290.26,D12,1.0,False,2025-04,2025-04-21/2025-04-27,low,West Junction
MR204501,2025-04-22 06:41:35,,sidewalk obstruction,4.0,37.69433337096782,-122.471061779873,Maple Dr,web,517.21,D02,330.0,True,2025-04,2025-04-21/2025-04-27,high,Old Market
MR211914,2025-04-22 08:40:29,2025-04-27 04:16:07,bus stop damage,4.0,37.70372578632513,-122.426008974302,Union Blvd,,1582.57,D03,4.0,False,2025-04,2025-04-21/2025-04-27,high,Civic East
MR201872,2025-04-22 14:30:38,,bus stop damage,1.0,37.81056603410262,-122.490955883521,Union Blvd,app,,,329.0,True,2025-04,2025-04-21/2025-04-27,low,North Commons
MR206386,2025-04-22 15:55:47,,unsafe crossing,4.0,37.76399566108112,-122.491338012042,Grant St,phone,1218.95,D06,329.0,True,2025-04,2025-04-21/2025-04-27,high,Central Exchange
MR203483,2025-04-22 16:32:59,2025-05-06 23:51:34,bus stop damage,3.0,37.69092168668176,-122.430645506638,Hillcrest Ave,app,852.43,,14.0,False,2025-04,2025-04-21/2025-04-27,medium,Civic East
MR216932,2025-04-22 17:46:00,2025-04-29 00:00:00,blocked lane,5.0,37.812,-122.5259,Maple Dr,app,937.48,D09,6.0,False,2025-04,2025-04-21/2025-04-27,high,West Junction
MR217879,2025-04-22 21:22:15,2025-04-26 17:04:49,pothole near crossing,3.0,37.71153232561366,-122.54996948638,Maple Dr,phone,342.6,D01,3.0,False,2025-04,2025-04-21/2025-04-27,medium,Harbor North
MR220563,2025-04-22 22:55:43,2025-04-30 00:00:00,unsafe crossing,4.0,37.72220411683118,-122.375443684678,Cedar Rd,app,,D04,7.0,False,2025-04,2025-04-21/2025-04-27,high,Bayview
MR208796,2025-04-22 23:16:04,2025-04-27 00:00:00,missing sign,3.0,37.72084826661341,-122.3667547563,River Rd,phone,213.65,D04,4.0,False,2025-04,2025-04-21/2025-04-27,medium,Bayview
MR221163,2025-04-23 00:00:00,2025-04-25 09:15:02,missing sign,3.0,37.767847738214215,-122.456842107612,Harbor Ave,web,203.8,D06,2.0,False,2025-04,2025-04-21/2025-04-27,medium,Central Exchange
MR211759,2025-04-23 00:05:01,,pothole near crossing,5.0,37.76664960830756,-122.5008319875,Cedar Rd,web,488.82,D05,329.0,True,2025-04,2025-04-21/2025-04-27,high,Central Exchange
MR220544,2025-04-23 00:51:54,2025-04-26 14:17:00,blocked lane,4.0,37.695113538831706,-122.511797256775,Broadway,phone,1202.25,D11,3.0,False,2025-04,2025-04-21/2025-04-27,high,Harbor North
MR203220,2025-04-23 03:48:15,2025-04-27 05:50:55,sidewalk obstruction,4.0,37.795170924515546,-122.408451944325,Grant St,app,283.58,D11,4.0,False,2025-04,2025-04-21/2025-04-27,high,Medical Quarter
MR213107,2025-04-23 05:19:11,,sidewalk obstruction,3.0,37.8124856685506,-122.530398789549,Market St,web,153.55,D09,329.0,True,2025-04,2025-04-21/2025-04-27,medium,West Junction
MR217340,2025-04-23 08:31:32,2025-04-28 00:00:00,unsafe crossing,4.0,37.70015533215223,-122.36832246794,Elm St,app,,D04,4.0,False,2025-04,2025-04-21/2025-04-27,high,Bayview
MR207228,2025-04-23 10:27:53,,pothole near crossing,4.0,37.7471,-122.389506,Maple Dr,web,,D08,329.0,True,2025-04,2025-04-21/2025-04-27,high,Riverside
MR218293,2025-04-23 11:33:00,2025-04-25 18:14:09,obstructed sidewalk,3.0,37.82385554039035,-122.482294246413,Maple Dr,app,246.8,D10,2.0,False,2025-04,2025-04-21/2025-04-27,medium,North Commons
MR215641,2025-04-23 11:35:42,2025-05-04 02:31:25,broken traffic light,5.0,37.8217,-122.3948,Pine Ave,PHONE,1683.92,D12,10.0,False,2025-04,2025-04-21/2025-04-27,high,Airport Link
MR205068,2025-04-23 13:16:18,2025-04-25 12:19:01,missing sign,3.0,37.69867610340137,-122.439508516044,Union Blvd,email,436.64,D03,1.0,False,2025-04,2025-04-21/2025-04-27,medium,Civic East
MR206861,2025-04-23 13:20:08,2025-05-04 12:50:09,blocked lane,5.0,37.80833277435486,-122.450416644766,Elm St,web,2518.45,D08,10.0,False,2025-04,2025-04-21/2025-04-27,high,Medical Quarter
MR211051,2025-04-23 13:29:00,,broken traffic light,5.0,37.71189315740625,-122.417952226307,,phone,2572.66,D08,328.0,True,2025-04,2025-04-21/2025-04-27,high,Civic East
MR215618,2025-04-23 14:16:00,,blocked lane,5.0,37.75349030083423,-122.549368811859,Hillcrest Ave,phone,898.46,D05,328.0,True,2025-04,2025-04-21/2025-04-27,high,University
MR213250,2025-04-23 16:01:34,2025-05-04 06:58:05,bus stop damage,4.0,37.8185,-122.4146,Maple Dr,phone,,D11,10.0,False,2025-04,2025-04-21/2025-04-27,high,Medical Quarter
MR205077,2025-04-23 17:24:54,2025-04-30 04:40:02,unsafe crossing,2.0,37.718,-122.4668,Market St,web,848.13,D02,6.0,False,2025-04,2025-04-21/2025-04-27,low,Old Market
MR202123,2025-04-23 18:36:56,,pothole near crossing,3.0,37.749614,-122.449,Union Blvd,app,228.11,D07,328.0,True,2025-04,2025-04-21/2025-04-27,medium,Central Exchange
MR215017,2025-04-23 20:47:17,2025-04-25 17:35:29,blocked lane,3.0,37.7110632827924,-122.399589168779,Union Blvd,email,1303.57,D04,1.0,False,2025-04,2025-04-21/2025-04-27,medium,Civic East
MR205267,2025-04-23 22:13:00,2025-04-28 21:25:35,missing sign,1.0,37.681,-122.353014874524,Broadway,app,,D04,4.0,False,2025-04,2025-04-21/2025-04-27,low,Bayview
MR206784,2025-04-23 23:21:23,2025-04-28 20:39:27,pothole near crossing,4.0,37.705502048906695,-122.370996137191,Hillcrest Ave,app,835.49,D04,4.0,False,2025-04,2025-04-21/2025-04-27,high,Bayview
MR213767,2025-04-23 23:29:16,2025-04-25 21:19:00,broken traffic light,5.0,37.71764106385239,-122.526107503701,Pine Ave,app,2602.24,D01,1.0,False,2025-04,2025-04-21/2025-04-27,high,Harbor North
MR213638,2025-04-24 00:59:41,2025-05-16 03:11:36,unsafe crossing,3.0,37.75365459061892,-122.496739477262,Pine Ave,Web Form,1368.03,D06,22.0,False,2025-04,2025-04-21/2025-04-27,medium,Central Exchange
MR209988,2025-04-24 03:39:28,2025-05-05 10:40:41,unsafe crossing,5.0,37.77626486847896,-122.360194098973,,web,1344.21,D08,11.0,False,2025-04,2025-04-21/2025-04-27,high,Riverside
MR218783,2025-04-24 04:22:47,,sidewalk obstruction,1.0,37.81915540363549,-122.470962505391,Grant St,phone,202.16,D02,328.0,True,2025-04,2025-04-21/2025-04-27,low,North Commons
MR200492,2025-04-24 04:42:10,2025-04-26 14:49:10,unsafe crossing,5.0,37.75575495060594,-122.409998021634,Cedar Rd,app,1287.91,D07,2.0,False,2025-04,2025-04-21/2025-04-27,high,Midtown
MR211107,2025-04-24 05:02:32,2025-04-30 09:23:39,pothole near crossing,3.0,37.77799,-122.4383,Maple Dr,phone,325.85,D07,6.0,False,2025-04,2025-04-21/2025-04-27,medium,Midtown
MR217658,2025-04-24 05:04:22,2025-04-27 12:16:07,broken traffic light,4.0,37.7577,-122.474,Hillcrest Ave,web,1466.0,D06,3.0,False,2025-04,2025-04-21/2025-04-27,high,Central Exchange
MR200337,2025-04-24 06:03:12,2025-05-02 00:00:00,pothole near crossing,2.0,37.82603,-122.535448,Market St,phone,,D09,7.0,False,2025-04,2025-04-21/2025-04-27,low,West Junction
MR206005,2025-04-24 08:29:31,2025-04-30 05:52:38,missing sign,4.0,37.68270265028181,-122.469364829159,Pine Ave,web,300.5,D02,5.0,False,2025-04,2025-04-21/2025-04-27,high,Old Market
MR206142,2025-04-24 09:30:00,2025-05-01 02:52:28,pothole near crossing,2.0,37.824311469919785,-122.535607647372,Cedar Rd,,383.06,D09,6.0,False,2025-04,2025-04-21/2025-04-27,low,West Junction
MR217523,2025-04-24 12:27:07,,blocked lane,3.0,37.82812095752769,-122.380949541321,Harbor Ave,PHONE,1700.23,D12,327.0,True,2025-04,2025-04-21/2025-04-27,medium,Airport Link
MR220717,2025-04-24 14:03:00,2025-04-29 05:28:48,missing sign,3.0,37.74272,-122.429014,River Rd,app,648.1,D07,4.0,False,2025-04,2025-04-21/2025-04-27,medium,Midtown
MR213588,2025-04-24 15:04:11,2025-04-27 07:48:57,missing sign,3.0,37.75964394250269,-122.408602798584,Grant St,app,321.66,D07,2.0,False,2025-04,2025-04-21/2025-04-27,medium,Midtown
MR205594,2025-04-24 16:44:59,,bus stop damage,2.0,37.7510321601312,-122.424780861779,Market St,web,1043.5,D07,327.0,True,2025-04,2025-04-21/2025-04-27,low,Midtown
MR212703,2025-04-24 23:20:35,2025-04-28 10:10:00,sidewalk obstruction,3.0,37.80657553844766,-122.450535296819,River Rd,app,,D10,3.0,False,2025-04,2025-04-21/2025-04-27,medium,North Commons
MR201371,2025-04-25 00:00:00,,missing sign,2.0,37.75214,-122.411,River Rd,app,357.94,,327.0,True,2025-04,2025-04-21/2025-04-27,low,Midtown
MR219473,2025-04-25 00:00:00,2025-05-08 19:18:03,pothole near crossing,3.0,37.76682,-122.522873,Broadway,app,500.59,D04,13.0,False,2025-04,2025-04-21/2025-04-27,medium,University
MR208005,2025-04-25 00:00:00,,broken traffic light,5.0,37.8401503228891,-122.378557271068,Elm St,phone,2399.86,D12,327.0,True,2025-04,2025-04-21/2025-04-27,high,Airport Link
MR204459,2025-04-25 00:12:48,,unsafe crossing,2.0,37.74667908662114,-122.382541246909,Cedar Rd,web,,,327.0,True,2025-04,2025-04-21/2025-04-27,low,Riverside
MR221999,2025-04-25 02:41:10,2025-05-05 18:45:09,broken traffic light,2.0,37.75876612901477,-122.469038707734,Cedar Rd,app,1393.53,D06,10.0,False,2025-04,2025-04-21/2025-04-27,low,Central Exchange
MR215063,2025-04-25 02:53:32,2025-04-29 01:53:33,blocked lane,2.0,37.77422303387786,-122.516099136526,,email,1258.64,D05,3.0,False,2025-04,2025-04-21/2025-04-27,low,University
MR218733,2025-04-25 11:05:56,2025-04-28 05:51:00,pothole near crossing,3.0,37.78447446552679,-122.372669414597,Cedar Rd,email,874.45,D05,2.0,False,2025-04,2025-04-21/2025-04-27,medium,Airport Link
MR206134,2025-04-25 12:11:15,2025-05-02 09:04:00,bus stop damage,4.0,37.7507,-122.50085,Union Blvd,,,D06,6.0,False,2025-04,2025-04-21/2025-04-27,high,Central Exchange
MR215865,2025-04-25 12:27:00,2025-04-28 01:45:32,blocked lane,3.0,37.72607014735044,-122.4114146116,Pine Ave,app,2388.35,D03,2.0,False,2025-04,2025-04-21/2025-04-27,medium,Civic East
MR213612,2025-04-25 13:07:40,2025-05-07 17:23:49,missng sign,3.0,37.72196427569272,-122.424214667933,Grant St,web,505.37,D08,12.0,False,2025-04,2025-04-21/2025-04-27,medium,Civic East
MR206657,2025-04-25 13:57:50,2025-04-29 22:04:49,unsafe crossing,4.0,37.69550849753393,-122.503611487982,Union Blvd,PHONE,625.69,D08,4.0,False,2025-04,2025-04-21/2025-04-27,high,Old Market
MR208989,2025-04-25 17:59:00,2025-05-05 11:08:48,blocked lane,1.0,37.69618946513647,-122.435072148308,Broadway,app,,D03,9.0,False,2025-04,2025-04-21/2025-04-27,low,Civic East
MR211648,2025-04-25 18:17:24,2025-05-08 23:51:02,unsafe crossing,3.0,37.74115383442898,-122.549331081282,Pine Ave,app,1192.25,D05,13.0,False,2025-04,2025-04-21/2025-04-27,medium,University
MR201043,2025-04-25 18:24:43,2025-05-07 02:47:03,broken traffic light,5.0,37.76114053694894,-122.486007380492,Hillcrest Ave,phone,3730.15,D06,11.0,False,2025-04,2025-04-21/2025-04-27,high,Central Exchange
MR220496,2025-04-25 20:23:10,2025-05-01 08:15:04,blocked lane,5.0,37.79032443517848,-122.469842227083,Union Blvd,app,1124.71,D11,5.0,False,2025-04,2025-04-21/2025-04-27,high,Central Exchange
MR205974,2025-04-25 20:23:41,2025-05-01 06:32:13,missing sign,3.0,37.70448709904159,-122.411969388427,Harbor Ave,app,229.66,D03,5.0,False,2025-04,2025-04-21/2025-04-27,medium,Civic East
MR203204,2025-04-25 21:04:55,2025-05-04 08:18:32,blocked lane,3.0,37.76303890986381,-122.432867134434,Harbor Ave,phone,1784.58,D07,8.0,False,2025-04,2025-04-21/2025-04-27,medium,Midtown
MR218845,2025-04-25 21:30:05,,unsafe crossing,3.0,37.6951,-122.42026,Grant St,app,950.91,D03,326.0,True,2025-04,2025-04-21/2025-04-27,medium,Civic East
MR210527,2025-04-25 21:35:50,2025-04-29 08:09:23,bus stop damage,4.0,37.76665688009036,-122.380975943721,Market St,mobile app,977.17,D08,3.0,False,2025-04,2025-04-21/2025-04-27,high,Riverside
MR200235,2025-04-26 00:00:00,2025-05-06 14:51:48,pothole near crossing,3.0,37.81435016945189,-122.485634913105,Market St,phone,828.62,D10,10.0,False,2025-04,2025-04-21/2025-04-27,medium,North Commons
MR208508,2025-04-26 00:00:00,,blocked lane,2.0,37.75063013799233,-122.443707410939,Elm St,app,952.64,D06,326.0,True,2025-04,2025-04-21/2025-04-27,low,Midtown
MR218391,2025-04-26 01:06:22,2025-05-05 19:07:33,missing sign,3.0,37.77717448691228,-122.384455078533,Market St,Web Form,190.03,D08,9.0,False,2025-04,2025-04-21/2025-04-27,medium,Riverside
MR209764,2025-04-26 01:18:46,2025-05-12 14:45:00,unsafe crossng,4.0,37.75694731298148,-122.420702208708,,phone,1308.23,D11,16.0,False,2025-04,2025-04-21/2025-04-27,high,Midtown
MR206170,2025-04-26 02:10:22,2025-05-14 12:32:51,unsafe crossing,3.0,37.7686,-122.492247,Transit Way,web,1792.69,D06,18.0,False,2025-04,2025-04-21/2025-04-27,medium,Central Exchange
MR208458,2025-04-26 05:38:50,2025-05-10 03:48:35,broken traffic light,5.0,37.70188698826174,-122.41501742511,Grant St,web,1136.64,D03,13.0,False,2025-04,2025-04-21/2025-04-27,high,Civic East
MR200381,2025-04-26 05:59:15,2025-04-29 16:09:49,missing sign,1.0,37.827,-122.52026,,phone,150.44,D09,3.0,False,2025-04,2025-04-21/2025-04-27,low,West Junction
MR215093,2025-04-26 07:11:27,2025-05-03 04:41:53,missing sign,2.0,37.770138,-122.47754,River Rd,app,218.86,D09,6.0,False,2025-04,2025-04-21/2025-04-27,low,Central Exchange
MR208253,2025-04-26 08:14:17,2025-04-28 09:58:22,pothole near crossing,3.0,37.76102218116755,-122.370813092535,River Rd,phone,377.37,,2.0,False,2025-04,2025-04-21/2025-04-27,medium,Riverside
MR204015,2025-04-26 08:16:58,2025-05-10 01:03:38,blocked lane,4.0,37.76155245707394,-122.516072533286,Harbor Ave,phone,1950.65,D10,13.0,False,2025-04,2025-04-21/2025-04-27,high,University
MR205043,2025-04-26 08:29:49,2025-04-28 15:15:15,pothole near crossing,3.0,37.69559845258904,-122.432533787717,Market St,app,431.87,D03,2.0,False,2025-04,2025-04-21/2025-04-27,medium,Civic East
MR219143,2025-04-26 09:51:08,2025-05-03 06:44:00,unsafe crossing,2.0,37.82964099193783,-122.407342651675,Broadway,web,1041.12,D11,6.0,False,2025-04,2025-04-21/2025-04-27,low,Medical Quarter
MR205141,2025-04-26 09:58:25,,missing sign,5.0,37.816339,-122.47908,Transit Way,app,426.18,D10,326.0,True,2025-04,2025-04-21/2025-04-27,high,North Commons
MR205648,2025-04-26 10:39:30,2025-05-01 01:53:00,unsafe crossing,3.0,37.80332016310069,-122.550111016999,Maple Dr,app,1748.8,D11,4.0,False,2025-04,2025-04-21/2025-04-27,medium,West Junction
MR202322,2025-04-26 11:44:00,,blocked lane,5.0,37.75103473974122,-122.406714953491,Cedar Rd,PHONE,1871.34,D07,326.0,True,2025-04,2025-04-21/2025-04-27,high,Midtown
MR221652,2025-04-26 14:38:00,2025-05-13 14:59:28,blocked lane,4.0,37.695599,-122.5119,Cedar Rd,PHONE,1316.22,D03,17.0,False,2025-04,2025-04-21/2025-04-27,high,Harbor North
MR206229,2025-04-26 15:15:26,2025-04-29 11:43:56,pot hole near crossing,3.0,37.74951460504403,-122.383107677448,Cedar Rd,app,917.06,D08,2.0,False,2025-04,2025-04-21/2025-04-27,medium,Riverside
MR211743,2025-04-26 16:15:15,,missing sign,3.0,37.828440990170776,-122.377766862618,Market St,App,,D12,325.0,True,2025-04,2025-04-21/2025-04-27,medium,Airport Link
MR209385,2025-04-26 17:57:28,2025-05-01 07:20:05,missing sign,2.0,37.76186388091795,-122.38052326575,Hillcrest Ave,web,174.01,D08,4.0,False,2025-04,2025-04-21/2025-04-27,low,Riverside
MR200059,2025-04-26 19:15:49,2025-05-02 01:10:16,sidewalk obstruction,2.0,37.77509635121306,-122.512327880713,,app,463.29,D05,5.0,False,2025-04,2025-04-21/2025-04-27,low,University
MR209207,2025-04-26 20:24:41,2025-04-30 14:01:02,missing sign,3.0,37.82022225655192,-122.407870699181,,web,321.47,D02,3.0,False,2025-04,2025-04-21/2025-04-27,medium,Medical Quarter
